mean_intensity,std_intensity,mean_r,mean_g,mean_b,std_r,std_g,std_b
0.34744876623153687,0.2352222353219986,0.34772586822509766,0.34772586822509766,0.34772586822509766,0.23523591458797455,0.23523591458797455,0.23523591458797455
0.3077126443386078,0.12057749927043915,0.3076632618904114,0.3076632618904114,0.3076632618904114,0.12056191265583038,0.12056191265583038,0.12056191265583038
0.412378191947937,0.15570713579654694,0.4122215509414673,0.4122215509414673,0.4122215509414673,0.1556759774684906,0.1556759774684906,0.1556759774684906
0.3894038200378418,0.09540427476167679,0.3893193304538727,0.3893193304538727,0.3893193304538727,0.09540824592113495,0.09540824592113495,0.09540824592113495
0.1673058420419693,0.2102258950471878,0.16726773977279663,0.16726773977279663,0.16726773977279663,0.21024489402770996,0.21024489402770996,0.21024489402770996
0.29420778155326843,0.12255382537841797,0.29415085911750793,0.29415085911750793,0.29415085911750793,0.12255020439624786,0.12255020439624786,0.12255020439624786
0.19621185958385468,0.04198851436376572,0.19593147933483124,0.19593147933483124,0.19593147933483124,0.04198063164949417,0.04198063164949417,0.04198063164949417
0.023869352415204048,0.06967547535896301,0.023858608677983284,0.023858608677983284,0.023858608677983284,0.069681316614151,0.069681316614151,0.069681316614151
0.3020018935203552,0.07111098617315292,0.30195924639701843,0.30195924639701843,0.30195924639701843,0.07108616083860397,0.07108616083860397,0.07108616083860397
0.309921532869339,0.11961744725704193,0.3098762035369873,0.3098762035369873,0.3098762035369873,0.11960478127002716,0.11960478127002716,0.11960478127002716
0.4296247363090515,0.10002018511295319,0.4294707477092743,0.4294707477092743,0.4294707477092743,0.10003498941659927,0.10003498941659927,0.10003498941659927
0.17766298353672028,0.2086920291185379,0.17761695384979248,0.17761695384979248,0.17761695384979248,0.20880228281021118,0.20880228281021118,0.20880228281021118
0.41653281450271606,0.13878507912158966,0.41642364859580994,0.41642364859580994,0.41642364859580994,0.13874654471874237,0.13874654471874237,0.13874654471874237
0.5293525457382202,0.240301251411438,0.5292560458183289,0.5292560458183289,0.5292560458183289,0.24029909074306488,0.24029909074306488,0.24029909074306488
0.2955096364021301,0.10809510946273804,0.29546159505844116,0.29546159505844116,0.29546159505844116,0.10808514803647995,0.10808514803647995,0.10808514803647995
0.23399439454078674,0.0614980086684227,0.23378302156925201,0.23378302156925201,0.23378302156925201,0.06149649992585182,0.06149649992585182,0.06149649992585182
0.09856170415878296,0.03669815883040428,0.09828149527311325,0.09828149527311325,0.09828149527311325,0.036709029227495193,0.036709029227495193,0.036709029227495193
0.2418837547302246,0.12113673985004425,0.24180209636688232,0.24180209636688232,0.24180209636688232,0.1211390569806099,0.1211390569806099,0.1211390569806099
0.13151401281356812,0.18231667578220367,0.13142552971839905,0.13142552971839905,0.13142552971839905,0.18242886662483215,0.18242886662483215,0.18242886662483215
0.29337579011917114,0.08679036051034927,0.2932732105255127,0.2932732105255127,0.2932732105255127,0.08679506927728653,0.08679506927728653,0.08679506927728653
0.28978967666625977,0.07273558527231216,0.28969940543174744,0.28969940543174744,0.28969940543174744,0.07274290919303894,0.07274290919303894,0.07274290919303894
0.3436175584793091,0.13849371671676636,0.3435482680797577,0.3435482680797577,0.3435482680797577,0.13849596679210663,0.13849596679210663,0.13849596679210663
